metric,measure,year,location,cause,val,upper,lower,,,,,,
Rate,Deaths,1991,Republic of Korea,Police conflict and executions,0.000527409,0.001378277,3.9983387988201876e-05,,,,,,
Rate,Deaths,1989,Republic of Korea,Police conflict and executions,0.000468763,0.001247039,4.3228058921963154e-05,,,,,,
Rate,Deaths,1991,Republic of Korea,Conflict and terrorism,0.062783601,0.06904155,0.057095407107981354,,,,,,
Rate,Deaths,1989,Republic of Korea,Conflict and terrorism,0.05708742,0.062777602,0.0519153,,,,,,
Rate,Deaths,1992,Republic of Korea,Interpersonal violence,2.122388274286265,2.2798114916177887,1.9711914204481629,,,,,,
Rate,Deaths,1992,Republic of Korea,Conflict and terrorism,0.064631,0.071073089,0.058775432292125944,,,,,,
Rate,Deaths,1992,Republic of Korea,Police conflict and executions,0.000565867,0.001426014,3.765074994351822e-05,,,,,,
Rate,Deaths,1994,Republic of Korea,Conflict and terrorism,0.099348406,0.10925094819259715,0.090347441,,,,,,
Rate,Deaths,1994,Republic of Korea,Interpersonal violence,2.1687259753638046,2.342528942258382,2.0178216685565595,,,,,,
Rate,Deaths,1994,Republic of Korea,Police conflict and executions,0.00071085,0.001683062,3.3945945147614e-05,,,,,,
Rate,Deaths,1997,Republic of Korea,Conflict and terrorism,0.091331257,0.10043469094706395,0.083056646,,,,,,
Rate,Deaths,1997,Republic of Korea,Interpersonal violence,2.2056589092953485,2.3634179745991952,2.067281629981186,,,,,,
Rate,Deaths,1997,Republic of Korea,Police conflict and executions,0.000625001,0.001309473,3.0833974114912215e-05,,,,,,
Rate,Deaths,1995,Republic of Korea,Conflict and terrorism,0.057149207016316414,0.062845548,0.051971489,,,,,,
Rate,Deaths,1995,Republic of Korea,Interpersonal violence,2.113790692231561,2.2599290123799625,1.975814221810074,,,,,,
Rate,Deaths,1995,Republic of Korea,Police conflict and executions,0.000963692,0.002349077,2.5320292495844943e-05,,,,,,
Rate,Deaths,1998,Republic of Korea,Conflict and terrorism,0.002161989,0.002377485,0.001966113,,,,,,
Rate,Deaths,1998,Republic of Korea,Interpersonal violence,2.290069631654937,2.4572188308498255,2.153103076188581,,,,,,
Rate,Deaths,1998,Republic of Korea,Police conflict and executions,0.000230044,0.000416505,4.28341554372314e-05,,,,,,
Rate,Deaths,1999,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2000,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2000,Republic of Korea,Interpersonal violence,2.374730208515424,2.538231281499033,2.228564702205555,,,,,,
Rate,Deaths,2000,Republic of Korea,Police conflict and executions,0.000123708,0.000218114,3.883304988571082e-05,,,,,,
Rate,Deaths,1999,Republic of Korea,Interpersonal violence,2.2951744581331663,2.4560855520478313,2.1654699743868884,,,,,,
Rate,Deaths,2003,Republic of Korea,Interpersonal violence,2.497026241793177,2.6832910610769627,2.3226171894479783,,,,,,
Rate,Deaths,1999,Republic of Korea,Police conflict and executions,0.000261621,0.000463078,3.9164022216557004e-05,,,,,,
Rate,Deaths,2003,Republic of Korea,Police conflict and executions,7.759198022516922e-05,0.000146571,2.6794860615542882e-05,,,,,,
Rate,Deaths,2003,Republic of Korea,Conflict and terrorism,0.004217685,0.004638082,0.003835562,,,,,,
Rate,Deaths,2001,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2004,Republic of Korea,Interpersonal violence,2.4980003549234797,2.673877337371575,2.3204348416563967,,,,,,
Rate,Deaths,2004,Republic of Korea,Police conflict and executions,7.548666075326756e-05,0.000143471,2.528787531903304e-05,,,,,,
Rate,Deaths,2001,Republic of Korea,Interpersonal violence,2.442874056572777,2.630742184048068,2.2913168891751887,,,,,,
Rate,Deaths,2001,Republic of Korea,Police conflict and executions,9.503029509235604e-05,0.000175009,3.382279677933188e-05,,,,,,
Rate,Deaths,2004,Republic of Korea,Conflict and terrorism,0.002100649,0.002310031,0.00191033,,,,,,
Rate,Deaths,2006,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2006,Republic of Korea,Interpersonal violence,2.295076522702015,2.4826271775432596,2.136833854448979,,,,,,
Rate,Deaths,2006,Republic of Korea,Police conflict and executions,7.656143553123619e-05,0.000146342,2.4288350124978616e-05,,,,,,
Rate,Deaths,2008,Republic of Korea,Interpersonal violence,2.1349171437603496,2.343607805664428,1.9970476208862982,,,,,,
Rate,Deaths,2005,Republic of Korea,Interpersonal violence,2.382494110792419,2.5477371831686093,2.2101391361668603,,,,,,
Rate,Deaths,2008,Republic of Korea,Police conflict and executions,7.636345581470617e-05,0.000147545,2.393888036873855e-05,,,,,,
Rate,Deaths,2005,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2005,Republic of Korea,Police conflict and executions,7.354141035807224e-05,0.000138368,2.4366774038300666e-05,,,,,,
Rate,Deaths,2008,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2007,Republic of Korea,Interpersonal violence,2.228394933060153,2.430837802,2.0808952963013403,,,,,,
Rate,Deaths,2007,Republic of Korea,Police conflict and executions,0.000101878,0.000184876,2.7854994582548526e-05,,,,,,
Rate,Deaths,2007,Republic of Korea,Conflict and terrorism,0.00207161,0.002278097,0.001883922,,,,,,
Rate,Deaths,2009,Republic of Korea,Conflict and terrorism,0.002044532,0.00224832,0.001859297,,,,,,
Rate,Deaths,2009,Republic of Korea,Interpersonal violence,2.037772333,2.2364908162104378,1.896380855197848,,,,,,
Rate,Deaths,2009,Republic of Korea,Police conflict and executions,7.450158483369239e-05,0.000145988,2.316673959290058e-05,,,,,,
Rate,Deaths,2011,Republic of Korea,Interpersonal violence,1.7296374460604802,1.8923140595256023,1.6080143071215287,,,,,,
Rate,Deaths,2011,Republic of Korea,Police conflict and executions,6.75444336180446e-05,0.000132388,2.167004191057911e-05,,,,,,
Rate,Deaths,2013,Republic of Korea,Conflict and terrorism,0.001967052,0.002163118,0.001788837,,,,,,
Rate,Deaths,2010,Republic of Korea,Conflict and terrorism,0.10137882559821525,0.11148374945376206,0.092193905,,,,,,
Rate,Deaths,2010,Republic of Korea,Interpersonal violence,1.8977421325608437,2.082524032599043,1.771345086,,,,,,
Rate,Deaths,2011,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2013,Republic of Korea,Interpersonal violence,1.4685164148951786,1.6418432576524105,1.3604713344031965,,,,,,
Rate,Deaths,2013,Republic of Korea,Police conflict and executions,7.686174606721618e-05,0.000148115,2.2501940250444015e-05,,,,,,
Rate,Deaths,2010,Republic of Korea,Police conflict and executions,6.933070938243755e-05,0.000136896,2.2642499561142247e-05,,,,,,
Rate,Deaths,2012,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2012,Republic of Korea,Interpersonal violence,1.5812590339164696,1.7486083342706604,1.466131603812306,,,,,,
Rate,Deaths,2012,Republic of Korea,Police conflict and executions,7.012288205537376e-05,0.000137126,2.20449270725616e-05,,,,,,
Rate,Deaths,2015,Republic of Korea,Interpersonal violence,1.2571736118969221,1.3990293974788803,1.1636111110102043,,,,,,
Rate,Deaths,2015,Republic of Korea,Police conflict and executions,8.39685214940022e-05,0.000159291,2.1317041316189984e-05,,,,,,
Rate,Deaths,2015,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2014,Republic of Korea,Interpersonal violence,1.353225143965815,1.4917701978018296,1.2497949661611494,,,,,,
Rate,Deaths,2014,Republic of Korea,Police conflict and executions,0.000118933,0.000212039,2.3132541381729612e-05,,,,,,
Rate,Deaths,2014,Republic of Korea,Conflict and terrorism,0.003898525,0.00428711,0.003545318,,,,,,
Rate,Deaths,2016,Republic of Korea,Interpersonal violence,1.178093440102588,1.3027010828980636,1.084049802,,,,,,
Rate,Deaths,2016,Republic of Korea,Police conflict and executions,8.412347948894984e-05,0.000159417,2.0380947096992433e-05,,,,,,
Rate,Deaths,2016,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2018,Republic of Korea,Interpersonal violence,1.0663726624078227,1.196485193314409,0.9617857038121691,,,,,,
Rate,Deaths,2018,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2018,Republic of Korea,Police conflict and executions,8.315860192216034e-05,0.000163796,1.8784610853672073e-05,,,,,,
Rate,Deaths,2019,Republic of Korea,Interpersonal violence,1.030987014701482,1.1568665611303652,0.9251808798924094,,,,,,
Rate,Deaths,2019,Republic of Korea,Police conflict and executions,8.008908453448717e-05,0.000150264,1.738533273818196e-05,,,,,,
Rate,Deaths,2017,Republic of Korea,Conflict and terrorism,0.005774127,0.006349662,0.005250991,,,,,,
Rate,Deaths,2019,Republic of Korea,Conflict and terrorism,0.001928547,0.002120774,0.00175382,,,,,,
Rate,Deaths,2017,Republic of Korea,Interpersonal violence,1.0992238207461573,1.2231795250066644,1.0005505639583134,,,,,,
Rate,Deaths,1996,Republic of Korea,Interpersonal violence,2.1450092363075144,2.2898786006934255,1.9986665467851321,,,,,,
Rate,Deaths,2021,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2017,Republic of Korea,Police conflict and executions,0.000109443,0.000198319,2.01834536793152e-05,,,,,,
Rate,Deaths,1996,Republic of Korea,Police conflict and executions,0.000650615,0.001466905,3.1251118619146037e-05,,,,,,
Rate,Deaths,1996,Republic of Korea,Conflict and terrorism,0.045920563,0.05049769,0.04176016,,,,,,
Rate,Deaths,2021,Republic of Korea,Interpersonal violence,1.0014398129930786,1.1451650691423632,0.875096961,,,,,,
Rate,Deaths,2021,Republic of Korea,Police conflict and executions,0.000163615,0.000247177,9.13117397032933e-05,,,,,,
Rate,Deaths,1993,Republic of Korea,Interpersonal violence,2.086256420548701,2.252257983330219,1.9328557817841616,,,,,,
Rate,Deaths,1993,Republic of Korea,Conflict and terrorism,0.033261965,0.036577347853946514,0.030248431245351412,,,,,,
Rate,Deaths,1993,Republic of Korea,Police conflict and executions,0.000614439,0.001503169,3.472815710154285e-05,,,,,,
Rate,Deaths,2002,Republic of Korea,Conflict and terrorism,0.010586618616994307,0.011641838722190786,0.009627471,,,,,,
Rate,Deaths,2002,Republic of Korea,Interpersonal violence,2.461155238228669,2.6466103872894333,2.2989374631821544,,,,,,
Rate,Deaths,2020,Republic of Korea,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2002,Republic of Korea,Police conflict and executions,8.306573319103246e-05,0.000156687,2.924113374998406e-05,,,,,,
Rate,Deaths,2020,Republic of Korea,Interpersonal violence,1.0023637240053116,1.133171345919019,0.8891600554136591,,,,,,
Rate,Deaths,2020,Republic of Korea,Police conflict and executions,0.000124236,0.000199594,5.768950436040252e-05,,,,,,
Rate,Deaths,1982,Republic of Latvia,Police conflict and executions,0.000453383,0.000931499,0.000278586,,,,,,
Rate,Deaths,1982,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1980,Republic of Latvia,Interpersonal violence,6.8558933641385185,7.309855192390774,6.497908232855802,,,,,,
Rate,Deaths,1982,Republic of Latvia,Interpersonal violence,6.815208855919648,7.267368696032546,6.427457972849262,,,,,,
Rate,Deaths,1980,Republic of Latvia,Police conflict and executions,0.000438694,0.000898014,0.00026629,,,,,,
Rate,Deaths,1980,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1983,Republic of Latvia,Interpersonal violence,6.580341407468011,6.974595422036843,6.2393266090209885,,,,,,
Rate,Deaths,1981,Republic of Latvia,Interpersonal violence,7.313472701281009,7.753042051381812,6.9166198984249645,,,,,,
Rate,Deaths,1983,Republic of Latvia,Police conflict and executions,0.000483253,0.001002462,0.000304086,,,,,,
Rate,Deaths,1983,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1981,Republic of Latvia,Police conflict and executions,0.000459823,0.000971723,0.000281003,,,,,,
Rate,Deaths,1981,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1986,Republic of Latvia,Police conflict and executions,0.00041785,0.000910359,0.000266711,,,,,,
Rate,Deaths,1986,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1986,Republic of Latvia,Interpersonal violence,5.108204975,5.384943991061425,4.858370020661849,,,,,,
Rate,Deaths,1984,Republic of Latvia,Interpersonal violence,6.318922361736079,6.713052919966335,5.9906941236710605,,,,,,
Rate,Deaths,1984,Republic of Latvia,Police conflict and executions,0.000472881,0.000973623,0.000298013,,,,,,
Rate,Deaths,1984,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1985,Republic of Latvia,Interpersonal violence,5.768963414830259,6.1003065417503395,5.445637509623285,,,,,,
Rate,Deaths,1987,Republic of Latvia,Police conflict and executions,0.000397734,0.000874903,0.000250971,,,,,,
Rate,Deaths,1987,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1987,Republic of Latvia,Interpersonal violence,5.152450959240382,5.437777466643781,4.870942656080874,,,,,,
Rate,Deaths,1985,Republic of Latvia,Police conflict and executions,0.000429023,0.000903982,0.000272875,,,,,,
Rate,Deaths,1985,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1989,Republic of Latvia,Police conflict and executions,0.000537635,0.001114874,0.000346005,,,,,,
Rate,Deaths,1989,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1989,Republic of Latvia,Interpersonal violence,8.946050447813365,9.424495975836104,8.481346642013081,,,,,,
Rate,Deaths,1991,Republic of Latvia,Police conflict and executions,0.000600124,0.001208722,0.000387126,,,,,,
Rate,Deaths,1991,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1991,Republic of Latvia,Interpersonal violence,12.310293284203114,12.952167698495378,11.682963547495657,,,,,,
Rate,Deaths,1988,Republic of Latvia,Police conflict and executions,0.000457473,0.000998044,0.000294381,,,,,,
Rate,Deaths,1988,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1990,Republic of Latvia,Interpersonal violence,10.467907591095111,11.03471744536883,9.947953910651712,,,,,,
Rate,Deaths,1990,Republic of Latvia,Police conflict and executions,0.000567988,0.001172255,0.000368069,,,,,,
Rate,Deaths,1990,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1988,Republic of Latvia,Interpersonal violence,6.619219566750345,6.955833969272785,6.284288229264558,,,,,,
Rate,Deaths,1995,Republic of Latvia,Police conflict and executions,0.000923451,0.001423023,0.000627359,,,,,,
Rate,Deaths,1995,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1992,Republic of Latvia,Interpersonal violence,16.445131414893577,17.290990657176984,15.624646454972702,,,,,,
Rate,Deaths,1995,Republic of Latvia,Interpersonal violence,21.152352683433882,22.094159626277428,20.18872690992492,,,,,,
Rate,Deaths,1992,Republic of Latvia,Police conflict and executions,0.000682456,0.001301927,0.000452596,,,,,,
Rate,Deaths,1992,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1994,Republic of Latvia,Police conflict and executions,0.000923843,0.001444081,0.000624623,,,,,,
Rate,Deaths,1994,Republic of Latvia,Conflict and terrorism,0.038777916,0.042643101205290995,0.035264637557849435,,,,,,
Rate,Deaths,1994,Republic of Latvia,Interpersonal violence,23.87164033574559,25.068589799831862,22.72110974028028,,,,,,
Rate,Deaths,1997,Republic of Latvia,Police conflict and executions,0.000426595,0.000604252,0.000335957,,,,,,
Rate,Deaths,1997,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1997,Republic of Latvia,Interpersonal violence,16.306608341900738,17.063711115456293,15.564392432047025,,,,,,
Rate,Deaths,1999,Republic of Latvia,Police conflict and executions,0.000358029,0.000453998,0.000296988,,,,,,
Rate,Deaths,1999,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1999,Republic of Latvia,Interpersonal violence,15.378818450746905,16.191870591076693,14.597767621409599,,,,,,
Rate,Deaths,2001,Republic of Latvia,Police conflict and executions,0.00039145,0.00047481,0.000331165,,,,,,
Rate,Deaths,2001,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1998,Republic of Latvia,Police conflict and executions,0.000365503,0.000475919,0.000299701,,,,,,
Rate,Deaths,1998,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1998,Republic of Latvia,Interpersonal violence,16.040155022818002,16.70773542635415,15.30063088,,,,,,
Rate,Deaths,2001,Republic of Latvia,Interpersonal violence,14.792737098316627,15.450950764034678,14.108219781118494,,,,,,
Rate,Deaths,2000,Republic of Latvia,Police conflict and executions,0.000379292,0.000469666,0.000319015,,,,,,
Rate,Deaths,2000,Republic of Latvia,Conflict and terrorism,0.041944342,0.046125139,0.038144185,,,,,,
Rate,Deaths,2000,Republic of Latvia,Interpersonal violence,14.880072358651052,15.577905369032194,14.133499467800721,,,,,,
Rate,Deaths,2003,Republic of Latvia,Interpersonal violence,13.290258063809187,14.004522101323053,12.623539924636777,,,,,,
Rate,Deaths,2003,Republic of Latvia,Police conflict and executions,0.000395999,0.000479258,0.000333175,,,,,,
Rate,Deaths,2003,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2005,Republic of Latvia,Interpersonal violence,12.212342224249387,12.936801762951635,11.595330174421298,,,,,,
Rate,Deaths,2005,Republic of Latvia,Police conflict and executions,0.000351285,0.000421944,0.00029654,,,,,,
Rate,Deaths,2005,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2004,Republic of Latvia,Police conflict and executions,0.000377618,0.000458146,0.000318886,,,,,,
Rate,Deaths,2004,Republic of Latvia,Conflict and terrorism,0.043815859,0.0481832,0.039846143,,,,,,
Rate,Deaths,2007,Republic of Latvia,Police conflict and executions,0.000309495,0.000379304,0.000253505,,,,,,
Rate,Deaths,2007,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2007,Republic of Latvia,Interpersonal violence,10.931318345275823,11.501844818719135,10.340171124727505,,,,,,
Rate,Deaths,2004,Republic of Latvia,Interpersonal violence,12.294198349257357,12.961944342280722,11.701178171791943,,,,,,
Rate,Deaths,2009,Republic of Latvia,Police conflict and executions,0.000262965,0.00032332,0.000216835,,,,,,
Rate,Deaths,2009,Republic of Latvia,Conflict and terrorism,0.093137515,0.10242098708395696,0.084699257,,,,,,
Rate,Deaths,2006,Republic of Latvia,Police conflict and executions,0.000339982,0.000407146,0.000286408,,,,,,
Rate,Deaths,2006,Republic of Latvia,Conflict and terrorism,0.089613856,0.098546108,0.081494842,,,,,,
Rate,Deaths,2009,Republic of Latvia,Interpersonal violence,8.757227022239341,9.286050977790744,8.281330825751095,,,,,,
Rate,Deaths,2006,Republic of Latvia,Interpersonal violence,12.058546879435738,12.728842265139317,11.45012579636067,,,,,,
Rate,Deaths,2008,Republic of Latvia,Interpersonal violence,9.961514457,10.541051543050688,9.449636704430652,,,,,,
Rate,Deaths,2008,Republic of Latvia,Police conflict and executions,0.000347044,0.000435941,0.000278917,,,,,,
Rate,Deaths,2008,Republic of Latvia,Conflict and terrorism,0.045937234,0.050516023,0.041775321,,,,,,
Rate,Deaths,2010,Republic of Latvia,Police conflict and executions,0.000226756,0.000279273,0.000190283,,,,,,
Rate,Deaths,2010,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2010,Republic of Latvia,Interpersonal violence,8.063872921446603,8.596204798786445,7.620090504842551,,,,,,
Rate,Deaths,2012,Republic of Latvia,Interpersonal violence,7.429963699191516,7.881334200385637,6.959307749362153,,,,,,
Rate,Deaths,2012,Republic of Latvia,Police conflict and executions,0.000211341,0.000262638,0.00017465,,,,,,
Rate,Deaths,2012,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2011,Republic of Latvia,Interpersonal violence,7.950303813420363,8.468780034784517,7.462274794668503,,,,,,
Rate,Deaths,2014,Republic of Latvia,Interpersonal violence,7.351235391455056,7.833289678,6.930656972740458,,,,,,
Rate,Deaths,2014,Republic of Latvia,Police conflict and executions,0.000235538,0.000292458,0.00019503,,,,,,
Rate,Deaths,2014,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2011,Republic of Latvia,Police conflict and executions,0.000219271,0.000271735,0.000182565,,,,,,
Rate,Deaths,2011,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2013,Republic of Latvia,Police conflict and executions,0.000243072,0.000301319,0.000202687,,,,,,
Rate,Deaths,2013,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2013,Republic of Latvia,Interpersonal violence,7.519436012023834,8.043955591,7.098571938449555,,,,,,
Rate,Deaths,2015,Republic of Latvia,Interpersonal violence,6.774199321132889,7.233497368209705,6.344332767476159,,,,,,
Rate,Deaths,2015,Republic of Latvia,Police conflict and executions,0.000222465,0.000281067,0.000182969,,,,,,
Rate,Deaths,2015,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2017,Republic of Latvia,Interpersonal violence,5.761309270262838,6.116085148464521,5.394085634536414,,,,,,
Rate,Deaths,2017,Republic of Latvia,Police conflict and executions,0.00018168,0.000232507,0.000147122,,,,,,
Rate,Deaths,2017,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2016,Republic of Latvia,Interpersonal violence,6.193071058474852,6.588068203830394,5.8071159819978755,,,,,,
Rate,Deaths,2021,Republic of Latvia,Police conflict and executions,0.000166188,0.000228856,0.000124381,,,,,,
Rate,Deaths,2021,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2021,Republic of Latvia,Interpersonal violence,5.416992028924547,6.0452545369480974,4.8265261566518785,,,,,,
Rate,Deaths,2016,Republic of Latvia,Police conflict and executions,0.000193668,0.000242486,0.000157798,,,,,,
Rate,Deaths,2016,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2018,Republic of Latvia,Police conflict and executions,0.000183439,0.000233333,0.000145725,,,,,,
Rate,Deaths,2018,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2018,Republic of Latvia,Interpersonal violence,5.817286596,6.191162931161136,5.437538694664627,,,,,,
Rate,Deaths,2002,Republic of Latvia,Interpersonal violence,14.396246043499474,15.080919926683656,13.696670214069492,,,,,,
Rate,Deaths,2019,Republic of Latvia,Police conflict and executions,0.000175102,0.000230282,0.000137158,,,,,,
Rate,Deaths,2019,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2002,Republic of Latvia,Police conflict and executions,0.000397747,0.00048584,0.000335275,,,,,,
Rate,Deaths,2002,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2019,Republic of Latvia,Interpersonal violence,5.399565636129002,5.747655437068443,5.054463851092064,,,,,,
Rate,Deaths,1996,Republic of Latvia,Police conflict and executions,0.000792419,0.001269907,0.000537637,,,,,,
Rate,Deaths,1996,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1996,Republic of Latvia,Interpersonal violence,16.755374841585475,17.53004276977866,16.04107807468962,,,,,,
Rate,Deaths,1993,Republic of Latvia,Police conflict and executions,0.000793433,0.001359147,0.000529052,,,,,,
Rate,Deaths,1993,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,1993,Republic of Latvia,Interpersonal violence,21.625805179155165,22.68493083732978,20.63232691536572,,,,,,
Rate,Deaths,2020,Republic of Latvia,Police conflict and executions,0.000168563,0.000223182,0.000129108,,,,,,
Rate,Deaths,2020,Republic of Latvia,Conflict and terrorism,0,0,0,,,,,,
Rate,Deaths,2020,Republic of Latvia,Interpersonal violence,5.184596641548451,5.569140197817922,4.747684934246412,,,,,,
Rate,Deaths,1981,Republic of Namibia,Police conflict and executions,0.000458339,0.000886805,7.752149389805821e-05,,,,,,
Rate,Deaths,1981,Republic of Namibia,Conflict and terrorism,48.09568101,52.889612995949285,43.73821275,,,,,,
Rate,Deaths,1981,Republic of Namibia,Interpersonal violence,14.963403928126157,18.916979616704012,11.65625828342884,,,,,,
Rate,Deaths,1983,Republic of Namibia,Police conflict and executions,0.000441259,0.000850347,7.692486925441012e-05,,,,,,
Rate,Deaths,1983,Republic of Namibia,Conflict and terrorism,45.74427775008179,50.30383385821358,41.59984660215268,,,,,,
Rate,Deaths,1983,Republic of Namibia,Interpersonal violence,14.97943663,18.863936422728006,11.632363144345165,,,,,,
Rate,Deaths,1982,Republic of Namibia,Interpersonal violence,15.102150544908108,19.157437078487913,11.686310204308208,,,,,,
Rate,Deaths,1982,Republic of Namibia,Police conflict and executions,0.000451613,0.000868342,8.032131301317166e-05,,,,,,
Rate,Deaths,1982,Republic of Namibia,Conflict and terrorism,46.90768009996472,51.58319821583879,42.65784470972198,,,,,,
Rate,Deaths,1986,Republic of Namibia,Interpersonal violence,14.450076598535668,18.27201459923654,10.790215587267076,,,,,,
Rate,Deaths,1984,Republic of Namibia,Interpersonal violence,14.78621980153592,18.522579870527913,11.383847399720949,,,,,,
Rate,Deaths,1980,Republic of Namibia,Interpersonal violence,15.022261427695174,18.916561731018714,11.593850007870556,,,,,,
Rate,Deaths,1980,Republic of Namibia,Police conflict and executions,0.000478535,0.00092692,7.980165059832138e-05,,,,,,
Rate,Deaths,1980,Republic of Namibia,Conflict and terrorism,49.69397211299634,54.647213594325386,45.19169869172551,,,,,,
Rate,Deaths,1985,Republic of Namibia,Interpersonal violence,14.677656825823261,18.41009446298583,11.413501796541672,,,,,,
Rate,Deaths,1988,Republic of Namibia,Interpersonal violence,14.018691099257586,17.91785915375558,10.203457417490796,,,,,,
Rate,Deaths,1987,Republic of Namibia,Interpersonal violence,14.21225600325366,18.04104520311109,11.101956140977787,,,,,,
Rate,Deaths,1989,Republic of Namibia,Interpersonal violence,14.242088426496323,18.02282762162305,11.06173348356754,,,,,,
Rate,Deaths,1986,Republic of Namibia,Police conflict and executions,0.000411315,0.000794127,6.971204264978825e-05,,,,,,
Rate,Deaths,1986,Republic of Namibia,Conflict and terrorism,41.98273442648324,46.167359096614845,38.179099069445755,,,,,,
Rate,Deaths,1990,Republic of Namibia,Interpersonal violence,14.725033547825689,18.31200893098829,11.707286941417484,,,,,,
Rate,Deaths,1984,Republic of Namibia,Police conflict and executions,0.000430752,0.000832465,7.446143029366469e-05,,,,,,
Rate,Deaths,1984,Republic of Namibia,Conflict and terrorism,45.50674379679477,50.04262373293594,41.383833222872155,,,,,,
Rate,Deaths,1991,Republic of Namibia,Interpersonal violence,14.910325105804395,18.30522098503453,11.86890517929928,,,,,,
Rate,Deaths,1992,Republic of Namibia,Interpersonal violence,15.32815071160598,19.136510444967954,12.18257329131359,,,,,,
Rate,Deaths,1995,Republic of Namibia,Interpersonal violence,16.938874207501215,21.242307779771888,13.211638815898203,,,,,,
Rate,Deaths,1994,Republic of Namibia,Interpersonal violence,16.208971929027758,20.28303699197496,12.957835946125128,,,,,,
Rate,Deaths,1985,Republic of Namibia,Police conflict and executions,0.000421935,0.000821684,7.608861781665322e-05,,,,,,
Rate,Deaths,1985,Republic of Namibia,Conflict and terrorism,48.173234309743414,52.97489640932832,43.808739719610074,,,,,,
Rate,Deaths,1997,Republic of Namibia,Interpersonal violence,18.322901261577574,22.78351013758711,14.296086822714104,,,,,,
Rate,Deaths,1998,Republic of Namibia,Interpersonal violence,19.26198623714853,23.716766550210497,15.00285903599462,,,,,,
Rate,Deaths,1999,Republic of Namibia,Interpersonal violence,20.28221826942152,24.495159903246037,15.843413894035406,,,,,,
